,game_name,platform,genres,develeoper,publisher,max_players,online_game,release_year,release_month,rating,meta_score,user_score,critic_positive_normelize,user_positive_normelize,exclusive_game,publisher_labeled,develeoper_labeled,genres_labeled,platform_labeled
5295,Greg Hastings' Tournament Paintball,Xbox,"Alternative, Other, Sports",WXP,Activision,14,1,2004,11,3,0.7159090909090909,0.8510638297872343,0.5454545454545454,0.8125,1,62,3650,1093,53
5296,ActRaiser Renaissance,"Nintendo, PlayStation","Action Adventure, General",Square Enix,Square Enix,0,0,2021,9,2,0.6988636363636365,0.7446808510638299,0.37777777777777777,0.6451048951048951,0,1565,3111,402,19
5297,Overload,PC,"Action, Arcade, First-Person, Shooter","Revival Productions, LLC","Revival Productions, LLC",8,1,2018,5,3,0.7159090909090909,0.7872340425531916,0.625,0.7058823529411765,1,1398,2750,716,39
5298,Inazuma Eleven 2: Firestorm,Nintendo,"General, Sports",Level 5,Nintendo,0,0,2012,3,3,0.7159090909090909,0.872340425531915,0.5789473684210527,0.8285714285714286,1,1140,1832,1627,0
5299,Patapon 3,PlayStation,"Action, General, General",SCE Japan Studio,SCEA,8,1,2011,4,1,0.7159090909090909,0.7765957446808511,0.5121951219512195,0.6521739130434783,1,1428,2824,857,47
5300,Need for Speed ProStreet,"Nintendo, PlayStation, Wii, Xbox","Automobile, Driving, GT / Street, GT / Street, Racing, Simulation",Exient Entertainment,EA Games,8,1,2007,11,1,0.6306818181818182,0.820921985815603,0.2938832001332001,0.7030904280904281,0,497,1071,1200,21
5301,Gabriel Knight: Sins of the Fathers 20th Anniversary Edition,PC,"Adventure, General, General, Point-and-Click",Pinkerton Road Studio,Phoenix Online Publishing,0,0,2014,10,3,0.7159090909090909,0.797872340425532,0.5526315789473685,0.6923076923076923,1,1256,2477,1030,39
5302,Shadowgrounds,PC,"Action, Arcade, Sci-Fi, Sci-Fi, Shooter, Shooter, Third-Person","Frozenbyte, Inc.",Meridian4,0,0,2006,4,4,0.7159090909090909,0.7127659574468086,0.43333333333333335,0.5871559633027523,1,1013,1209,741,39
5303,Tom Clancy's Rainbow Six: Lockdown,"Old Platform, PC, PlayStation, Xbox","Action, First-Person, Modern, Shooter, Tactical",Red Storm Entertainment,Ubisoft,16,1,2005,9,4,0.65625,0.6968085106382979,0.4268099547511312,0.5867876875863908,0,1764,2708,844,31
5304,Majin and the Forsaken Kingdom,"PlayStation, Xbox","Action, Action Adventure, Fantasy, Fantasy, General, General",Game Republic,Namco Bandai Games America,0,0,2010,11,3,0.7045454545454546,0.7978723404255321,0.5179680567879326,0.7160904255319149,0,1111,1262,549,50
5305,SuperHyperCube,PlayStation,"General, Puzzle",KOKOROMI,Polytron Corp.,0,0,2016,10,1,0.7159090909090909,0.6170212765957448,0.6,0.5238095238095238,1,1309,1709,1596,47
5306,Spartan: Total Warrior,"Old Platform, PlayStation, Xbox","Action Adventure, Historic",Creative Assembly,Sega,1,0,2005,10,4,0.7083333333333334,0.8687943262411348,0.5446127946127945,0.7683595177201316,0,1472,740,442,36
5307,You Suck at Parking,Xbox,"Arcade, Automobile, Racing",Happy Volcano,Happy Volcano,8,1,2022,9,1,0.7159090909090909,0.5744680851063831,0.6666666666666666,0.42857142857142855,1,759,1426,1151,53
5308,Greak: Memories of Azur,"Nintendo, PC, PlayStation, Xbox","Action, Action Adventure, General, Metroidvania, Platformer",Navegante Entertainment,Team17,0,0,2021,8,2,0.6704545454545454,0.7454400256551761,0.38848039215686275,0.6125801282051283,0,1652,2188,572,15
5309,The Raven Remastered,"Nintendo, PlayStation","Adventure, Point-and-Click",THQ Nordic,THQ Nordic,0,0,2018,3,3,0.7045454545454546,0.6382978723404256,0.4222222222222222,0.45962732919254656,0,1631,3252,1062,19
5310,The Room,Nintendo,"Adventure, General",Fireproof Games,Team17,0,0,2018,10,1,0.7159090909090909,0.8191489361702129,0.5714285714285714,0.631578947368421,1,1652,1135,1021,0
5311,CastleStorm: Definitive Edition,PlayStation,"Defense, General, Real-Time, Strategy",Zen Studios,Zen Studios,2,0,2014,9,3,0.7159090909090909,0.6170212765957448,0.6666666666666666,0.45,1,1898,3771,1417,47
5312,Shadows: Heretic Kingdoms,PC,"Action RPG, PC-style RPG, Role-Playing, Western-Style",Games Farm,bitComposer Games,0,0,2014,6,3,0.7159090909090909,0.7127659574468086,0.4666666666666667,0.603448275862069,1,1913,1285,514,39
5313,Edge (2011),PC,"3D, 3D, Action, General, General, Miscellaneous, Platformer, Platformer, Puzzle, Puzzle, Puzzle",Two Tribes,Two Tribes,0,0,2011,8,3,0.7159090909090909,0.7553191489361704,0.5,0.5370370370370371,1,1756,3499,141,39
5314,Naruto: Clash of Ninja Revolution,Wii,"3D, 3D, Action, Fighting, Fighting",Eighting,D3,4,1,2007,10,3,0.7159090909090909,0.8085106382978725,0.4782608695652174,0.6333333333333333,1,400,1023,139,51
5315,The SpongeBob SquarePants Movie,"Old Platform, Xbox","3D, Action, Platformer",Heavy Iron Studios,THQ,1,0,2004,10,1,0.7102272727272727,0.7925531914893618,0.4722222222222222,0.6440092165898618,0,1630,1445,243,38
5316,Titan Souls,"PC, PlayStation","Action, Action Adventure, General",Acid Nerve,Devolver Digital,0,0,2015,4,3,0.7102272727272727,0.6489361702127661,0.5543478260869565,0.4714511328433457,0,441,106,562,40
5317,Tetris Axis,Nintendo,"Miscellaneous, Puzzle, Puzzle, Stacking, Stacking",Hudson Soft,Nintendo,8,1,2011,10,1,0.7159090909090909,0.723404255319149,0.5151515151515151,0.5714285714285714,1,1140,1508,1710,0
5318,Radiata Stories,PlayStation,"Console-style RPG, Role-Playing",Tri-Ace,Square Enix,1,0,2005,9,3,0.7159090909090909,0.8829787234042554,0.5277777777777778,0.8571428571428571,1,1565,3462,1408,47
5319,Foretales,PC,"Card Battle, Strategy, Turn-Based",Alkemi Games,Dear Villagers,0,0,2022,9,3,0.7159090909090909,0.7446808510638299,0.46153846153846156,0.6566745598693725,1,424,145,1298,39
5320,Loopmancer,PC,"2D, Action, General, Platformer",eBrain Studio,Yooreka Studio,0,0,2022,7,3,0.7159090909090909,0.7553191489361704,0.45454545454545453,0.375,1,1884,3815,112,39
5321,Valkyrie Profile: Covenant of the Plume,Nintendo,"Fantasy, Fantasy, Strategy, Tactics, Turn-Based",Tri-Ace,Square Enix,0,0,2009,3,3,0.7159090909090909,0.7553191489361704,0.6,0.6363636363636364,1,1565,3462,1457,0
5322,Darkstalkers Chronicle: The Chaos Tower,PlayStation,"2D, 2D, Action, Fighting, Fighting",Capcom,Capcom,2,0,2005,3,3,0.7159090909090909,0.8085106382978725,0.5185185185185185,0.72,1,287,562,42,47
5323,Army of Two,"PlayStation, Xbox","Action, Arcade, Modern, Modern, Shooter, Shooter, Third-Person",EA Montreal,EA Games,4,1,2008,3,4,0.7045454545454546,0.7553191489361704,0.4628212974296205,0.5366774391263164,0,497,982,737,50
5324,Sniper Elite III: Ultimate Edition,"Nintendo, PlayStation","Action, Shooter, Tactical, Third-Person",Rebellion,505 Games,12,1,2015,3,4,0.7102272727272727,0.7021276595744681,0.5396825396825398,0.55,0,34,2689,991,19
5325,Capcom Classics Collection Volume 2,PlayStation,"Compilation, Miscellaneous",Digital Eclipse,Capcom,4,1,2006,11,3,0.7159090909090909,0.8191489361702129,0.625,0.8333333333333334,1,287,898,1390,47
5326,Midway Arcade Treasures 2,"Old Platform, PlayStation, Xbox","Compilation, Miscellaneous",Backbone Entertainment,Midway,4,1,2004,10,4,0.7159090909090909,0.7092198581560285,0.6184210526315789,0.6055555555555555,0,1032,302,1390,36
5327,SpellForce: The Order of Dawn,PC,"Fantasy, General, Real-Time, Strategy",EA Phenomic,"Encore Software, Inc.",8,1,2004,2,3,0.7159090909090909,0.8404255319148937,0.6666666666666666,0.7719298245614035,1,524,984,1467,39
5328,XIII,"Old Platform, PC, PlayStation, Xbox","Action, First-Person, Sci-Fi, Shooter",Southend Interactive,Ubisoft,4,1,2003,11,4,0.7045454545454546,0.8085106382978725,0.503022759601707,0.6695779717703078,0,1764,3074,848,31
5329,Pac-Man World 2,"Old Platform, PlayStation, Xbox","3D, Action, Platformer",Namco,Namco,1,0,2002,2,1,0.6818181818181818,0.8049645390070923,0.4277360066833751,0.6862517810743686,0,1109,2176,243,36
5330,Ultimate Fighting Championship: Tapout,Xbox,"3D, Action, Fighting",DreamFactory,Crave,2,0,2002,2,3,0.7159090909090909,0.705164357939853,0.6,1.0,1,371,957,231,53
5331,Atari Anniversary Edition,"Old Platform, PC","Compilation, Compilation, Miscellaneous",Digital Eclipse,Atari,4,1,2001,7,1,0.6363636363636365,0.7553191489361704,0.45535714285714285,0.5283372799346863,0,133,898,1381,27
5332,The Legend of Dragoon,PlayStation,"Console-style RPG, Role-Playing",SCEI,SCEA,1,0,2000,6,3,0.7159090909090909,0.9042553191489364,0.4166666666666667,0.8650793650793651,1,1428,2833,1408,47
5333,Bad Mojo,PC,"Action Adventure, Adventure, General, General, Horror",Pulse Entertainment,Pulse Entertainment,0,0,1996,2,3,0.7159090909090909,0.7021276595744682,0.8,0.42857142857142855,1,1326,2598,342,39
5334,Resident Evil 6,"Nintendo, PC, PlayStation, Xbox","Action Adventure, Horror, Horror, Survival",Capcom,Capcom,4,1,2012,10,4,0.6344696969696969,0.6595744680851064,0.40426863439552574,0.5084752958954296,0,287,562,451,15
5335,The Alliance Alive,Nintendo,"Japanese-Style, Role-Playing",Cattle Call,Atlus,0,0,2018,3,2,0.7159090909090909,0.797872340425532,0.5185185185185185,0.7346938775510204,1,136,585,1667,0
5336,Story of Seasons: Trio of Towns,Nintendo,"Business / Tycoon, Management, Strategy",Marvelous Inc.,XSEED Games,4,1,2017,2,2,0.7159090909090909,0.8191489361702129,0.5625,0.7346938775510204,1,1869,1958,1285,0
5337,MindSeize,Nintendo,"2D, Action, Platformer",Kamina Dimension,First Press Games,0,0,2020,9,2,0.7159090909090909,0.8191489361702129,0.42857142857142855,0.6923076923076923,1,581,1719,124,0
5338,Death end re;Quest 2,"Nintendo, PlayStation","Japanese-Style, Role-Playing",Compile Heart,Idea Factory,0,0,2020,8,4,0.6761363636363636,0.6930077108848202,0.3791208791208791,0.614051565648972,0,826,690,1667,19
5339,The Coma 2: Vicious Sisters,"Nintendo, Xbox","Action Adventure, Survival",Devespresso Games,Headup Games,0,0,2020,6,3,0.7159090909090909,0.6983268598209904,0.36507936507936506,0.7,0,768,880,477,25
5340,Dark Nights with Poe and Munro,PC,"Adventure, General, Visual Novel",D'Avekki Studios Limited,D'Avekki Studios Limited,0,0,2020,5,3,0.7159090909090909,0.5319148936170214,0.42857142857142855,0.375,1,398,790,1056,39
5341,Alone With You (2017),PC,"Adventure, General",Benjamin Rivers,Benjamin Rivers,0,0,2017,2,3,0.7159090909090909,0.521276595744681,0.5384615384615384,0.6566745598693725,1,177,352,1021,39
5342,Neverwinter,"PC, PlayStation, Xbox","Massively Multiplayer, Role-Playing",Cryptic Studios,Perfect World Entertainment,0,0,2013,6,3,0.6856060606060606,0.5567375886524824,0.45714285714285713,0.38725626225626225,0,1245,763,1687,43
5343,Grim Legends: The Forsaken Bride,Xbox,"Hidden Object, Puzzle",Artifex Mundi,Artifex Mundi,0,0,2016,6,3,0.7159090909090909,0.705164357939853,0.5714285714285714,0.5,1,121,235,1639,53
5344,Need for Speed Underground Rivals,PlayStation,"Automobile, Driving, GT / Street, GT / Street, Racing, Simulation",Team Fusion,EA Games,4,1,2005,3,1,0.7159090909090909,0.8510638297872343,0.6111111111111112,0.7368421052631579,1,497,3288,1200,47
5345,Inazuma Eleven 2: Blizzard,Nintendo,"General, Sports",Level 5,Nintendo,0,0,2012,3,3,0.7159090909090909,0.8297872340425533,0.6,0.8055555555555556,1,1140,1832,1627,0
5346,Vietcong (2003),PC,"Action, Arcade, First-Person, Historic, Historic, Shooter, Shooter",Pterodon,Gathering,32,1,2003,3,3,0.7159090909090909,0.8829787234042554,0.45454545454545453,0.859504132231405,1,685,2595,683,39
5347,Star Ocean: The Last Hope International,PlayStation,"Action RPG, Console-style RPG, Console-style RPG, Japanese-Style, Role-Playing",Square Enix,Square Enix,0,0,2010,2,3,0.7159090909090909,0.8085106382978725,0.6444444444444445,0.7692307692307693,1,1565,3111,495,47
5348,Bad North,"Nintendo, PC","Action, General, Real-Time, Strategy",Plausible Concept,Raw Fury,0,0,2018,8,3,0.7045454545454546,0.7180851063829787,0.5222222222222221,0.5249084249084249,0,1358,2513,911,11
5349,Marble Saga: Kororinpa,Wii,"Action, Action, Miscellaneous, Puzzle, Puzzle, Puzzle",Hudson Entertainment,Konami,4,1,2009,3,1,0.7159090909090909,0.797872340425532,0.5625,0.625,1,915,1507,616,51
5350,Just Cause 3,"PC, PlayStation, Xbox","Action Adventure, Open-World, Sci-Fi",Avalanche Studios,Square Enix,0,0,2015,11,4,0.7007575757575758,0.6524822695035462,0.5711904761904761,0.46269702650426225,0,1565,282,469,43
5351,Dance Central Spotlight,Xbox,"Action, Dancing, Miscellaneous, Rhythm",Harmonix Music Systems,Microsoft Game Studios,0,0,2014,9,3,0.7159090909090909,0.6914893617021277,0.47368421052631576,0.58,1,1028,1429,814,53
5352,Smash Court Tennis Pro Tournament 2,PlayStation,"Sports, Tennis, Traditional",Namco,Namco,4,1,2004,6,1,0.7159090909090909,0.8829787234042554,0.6585365853658537,0.8125,1,1109,2176,1756,47
5353,Neversong,PC,"Action Adventure, Adventure, General",Serenity Forge,Serenity Forge,0,0,2020,5,3,0.7159090909090909,0.7659574468085107,0.5,0.625,1,1477,2918,339,39
5354,Frobisher Says!,PlayStation,"General, General, Miscellaneous",Honeyslug Ltd,SCEA,0,0,2012,10,2,0.7159090909090909,0.7446808510638299,0.7142857142857143,0.6086956521739131,1,1428,1492,1525,47
5355,Monster Sanctuary,Nintendo,"Action Adventure, General",Moi Rai Games,Team17,0,0,2020,12,2,0.7159090909090909,0.797872340425532,0.36363636363636365,0.7666666666666667,1,1652,2093,402,0
5356,Super Mutant Alien Assault,"Nintendo, PlayStation","2D, Action, Platformer",Cybernate,Fellow Traveller,0,0,2016,7,3,0.6761363636363636,0.538752391735884,0.5,0.2,0,571,784,124,19
5357,Jacob Jones and the Bigfoot Mystery: Episode One - A Bump in the Night,PlayStation,"General, General, Miscellaneous, Puzzle, Puzzle",Lucid Games,SCEA,1,0,2013,5,2,0.7159090909090909,0.7872340425531916,0.6363636363636364,0.7857142857142857,1,1428,1878,1528,47
5358,Naruto: Clash of Ninja 2,Old Platform,"3D, Action, Fighting",8ing/Raizing,D3,4,1,2006,9,3,0.7159090909090909,0.8936170212765958,0.5909090909090909,0.8297872340425532,0,400,75,231,26
5359,Song of Horror,"PC, PlayStation","Action Adventure, Survival",Protocol Games,Raiser Games,0,0,2019,10,3,0.6761363636363636,0.7393617021276597,0.49857142857142855,0.6269005847953216,0,1352,2583,477,40
5360,American Civil War: Take Command - Second Manassas,PC,"General, Real-Time, Real-Time, Strategy, Wargame",MadMinute Games,Paradox Interactive,0,0,2006,4,3,0.7159090909090909,0.8085106382978725,0.65,0.7777777777777778,1,1231,1918,1601,39
5361,Kingdom,PC,"Action, General",Thomas van den Berg,Thomas van den Berg,0,0,2015,10,3,0.7159090909090909,0.7765957446808511,0.5294117647058824,0.5977011494252874,1,1699,3382,856,39
5362,Dead Rising 2: Case West,Xbox,"Action Adventure, Horror, Horror, Survival",Blue Castle Games,Capcom,0,0,2010,12,4,0.7159090909090909,0.6914893617021277,0.5897435897435898,0.5,1,287,449,451,53
5363,Onimusha: Warlords,"Nintendo, PC, PlayStation, Xbox","Action Adventure, General",Capcom,Capcom,0,0,2019,1,4,0.6846590909090909,0.6781914893617021,0.418245106148332,0.5604844440898729,0,287,562,402,15
5364,Super Monkey Ball: Banana Blitz,Wii,"Miscellaneous, Party, Party, Party / Minigame",Sega,Sega,0,0,2006,11,1,0.7159090909090909,0.5851063829787235,0.6037735849056604,0.3522727272727273,1,1472,2906,1705,51
5365,void tRrLM(); //Void Terrarium,Nintendo,"Roguelike, Role-Playing",Nippon Ichi Software,NIS America,0,0,2020,7,3,0.7159090909090909,0.7127659574468086,0.5454545454545454,0.6666666666666666,1,1103,2250,1734,0
5366,Alder's Blood,Nintendo,"Strategy, Tactics, Turn-Based",Shockwork Games,No Gravity Games,0,0,2020,3,3,0.7159090909090909,0.7553191489361704,0.5833333333333334,0.6538461538461539,1,1146,2944,1758,0
5367,Blackguards 2,PC,"Fantasy, Strategy, Tactics, Turn-Based",Daedalic Entertainment,Daedalic Entertainment,0,0,2015,1,3,0.7159090909090909,0.7446808510638299,0.5416666666666666,0.6043956043956044,1,410,804,1476,39
5368,Insurgency,PC,"Action, First-Person, Modern, Modern, Shooter, Shooter, Tactical",New World Interactive,New World Interactive,0,0,2013,3,3,0.7159090909090909,0.872340425531915,0.75,0.8178963893249608,1,1129,2218,840,39
5369,Disgaea D2: A Brighter Darkness,PlayStation,"Fantasy, Fantasy, Strategy, Tactics, Turn-Based",Nippon Ichi Software,NIS America,0,0,2013,10,3,0.7159090909090909,0.7765957446808511,0.6486486486486487,0.7183098591549296,1,1103,2250,1457,47
5370,Monster Energy Supercross - The Official Videogame 3,"PlayStation, Xbox","Arcade, Automobile, Racing",Milestone S.r.l,Milestone S.r.l,12,1,2020,2,1,0.6931818181818182,0.6010638297872342,0.44360902255639095,0.33294930875576034,0,1037,2050,1151,50
5371,Paper Monsters Recut,Wii,"2D, Action, Platformer",Mobot Studios LLC,Mobot Studios LLC,0,0,2014,10,1,0.7159090909090909,0.8191489361702129,0.5714285714285714,0.5555555555555556,1,1053,2085,124,51
5372,Fat Princess: Fistful of Cake,PlayStation,"Action, General, General, Real-Time, Strategy",SuperVillain Studios,SCEA,8,1,2010,5,3,0.7159090909090909,0.8617021276595747,0.6060606060606061,0.8333333333333334,1,1428,3215,879,47
5373,Need for Speed Heat,"PC, PlayStation, Xbox","Arcade, Automobile, Racing",Ghost Games,Electronic Arts,16,1,2019,11,3,0.7007575757575758,0.6134751773049646,0.47413269685740006,0.4762296365914787,0,515,1322,1151,43
5374,Resonance of Fate,"PlayStation, Xbox","Console-style RPG, Console-style RPG, Japanese-Style, Role-Playing",Tri-Ace,Sega,0,0,2010,3,3,0.7045454545454546,0.8031914893617023,0.575858250276855,0.7538772389689821,0,1472,3462,1395,50
5375,Formula One Championship Edition,PlayStation,"Automobile, Driving, Formula One, Formula One, Racing, Simulation",Studio Liverpool,SCEA,10,1,2007,2,1,0.7159090909090909,0.8404255319148937,0.5818181818181818,0.8309859154929577,1,1428,3175,1198,47
5376,Mighty Goose,"Nintendo, PC","2D, Action, Platformer",Blastmode,Playism,0,0,2021,6,2,0.6988636363636365,0.7553191489361704,0.7285714285714285,0.5192307692307692,0,1290,427,124,11
5377,GRIP: Combat Racing,"Nintendo, PC, PlayStation, Xbox","Arcade, Automobile, Racing",Caged Element Inc.,Caged Element Inc.,0,1,2018,11,2,0.6505681818181819,0.61968085106383,0.35734126984126985,0.44498556998556993,0,282,551,1151,15
5378,Space Pirates and Zombies,PC,"Adventure, General, General",MinMax Games Ltd.,MinMax Games Ltd.,0,0,2011,6,3,0.7159090909090909,0.7765957446808511,0.5,0.6153846153846154,1,1040,2057,1022,39
5379,Runaway: A Road Adventure,PC,"3D, Adventure, Modern, Third-Person",Pendulo Studios,Tri Synergy,0,0,2003,8,3,0.7159090909090909,0.797872340425532,0.7368421052631579,0.6354166666666666,1,1737,2439,295,39
5380,Ring of Pain,PC,"Card Battle, Strategy, Turn-Based",Twice Different,Twice Different,0,0,2020,10,3,0.7159090909090909,0.7446808510638299,0.4444444444444444,0.5,1,1752,3494,1298,39
5381,Magic Pengel: The Quest for Color,PlayStation,"Console-style RPG, Role-Playing",Taito Corporation,Agetec Inc.,2,0,2003,6,1,0.7159090909090909,0.7659574468085107,0.5833333333333334,0.6666666666666666,1,74,3266,1408,47
5382,EverQuest Online Adventures,PlayStation,"Fantasy, Massively Multiplayer Online, Role-Playing",Sony Online Entertainment,Sony Online Entertainment,0,0,2003,2,3,0.7159090909090909,0.8297872340425533,0.6363636363636364,0.8125,1,1536,3069,1472,47
5383,NCAA March Madness 2003,PlayStation,"Basketball, Sim, Sports, Traditional",NuFX,EA Sports,8,1,2002,11,1,0.7159090909090909,0.8085106382978725,0.5384615384615384,0.782608695652174,1,498,2290,1229,47
5384,Rocky,"Nintendo, Old Platform, PlayStation, Xbox","Boxing, Sports, Traditional",Rage Software,Ubisoft,2,0,2002,11,3,0.6846590909090909,0.7488587747146074,0.49098548510313217,0.5964285714285714,0,1764,2646,1263,9
5385,Famicom Detective Club: The Girl Who Stands Behind,Nintendo,"Adventure, Visual Novel",Nintendo,Nintendo,0,0,2021,5,3,0.7159090909090909,0.723404255319149,0.6333333333333333,0.8,1,1140,2247,1066,0
5386,Harvest Moon 3D: A New Beginning,Nintendo,"Breeding/Constructing, Breeding/Constructing, Business / Tycoon, General, Management, Strategy",Marvelous AQL,Natsume,4,1,2012,11,1,0.7159090909090909,0.7872340425531916,0.6666666666666666,0.7222222222222222,1,1113,1955,1264,0
5387,Killer7,"Old Platform, PlayStation","Action Adventure, Modern",Grasshopper Manufacture,Capcom,1,0,2005,7,4,0.6931818181818182,0.8882978723404256,0.5897435897435896,0.8602316602316602,0,287,1363,461,33
5388,"Guns, Gore & Cannoli","PC, Xbox","2D, Action, Arcade, Modern, Modern, Platformer, Shooter, Shooter, Third-Person",Claeys Brothers Arts,Crazy Monkey Studios,0,0,2015,4,3,0.6875,0.7500000000000001,0.5657894736842105,0.53,0,372,638,89,46
5389,The Sky Crawlers: Innocent Aces,Wii,"Action, Combat, Flight, Flight, Modern Jet, Simulation",Access Games,XSEED Games,0,0,2010,1,3,0.7159090909090909,0.8404255319148937,0.5238095238095238,0.8666666666666667,1,1869,101,775,51
5390,99Bullets,Nintendo,"Action, Scrolling, Scrolling, Shoot-'Em-Up, Shooter, Shooter, Vertical",Arc System Works,EnjoyUp Games,1,0,2011,5,1,0.7159090909090909,0.705164357939853,0.625,0.6566745598693725,1,532,207,977,0
5391,Pendragon,PC,"Strategy, Tactics, Turn-Based",inkle,inkle,0,0,2020,9,3,0.7159090909090909,0.705164357939853,0.55,0.0,1,1932,3837,1758,39
5392,Binary Domain,"PC, PlayStation, Xbox","Action, Action Adventure, Arcade, General, Sci-Fi, Sci-Fi, Shooter, Tactical, Third-Person",Sega,Sega,10,1,2012,2,4,0.6856060606060606,0.8226950354609931,0.5527366690157388,0.7631469388158045,0,1472,2906,538,43
5393,Dr. Mario / Puzzle League,Nintendo,"Matching, Miscellaneous, Puzzle",Intelligent Systems,Nintendo,2,0,2005,11,1,0.7159090909090909,0.8191489361702129,0.5714285714285714,0.6666666666666666,1,1140,1603,1690,0
5394,Evidence: The Last Ritual,PC,"Adventure, General, General",Lexis Numerique,The Adventure Company,1,0,2006,10,4,0.7159090909090909,0.7340425531914895,0.5789473684210527,0.6363636363636364,1,1669,1834,1022,39
5395,Deponia,"PC, PlayStation","Adventure, General, General, Point-and-Click",Daedalic Entertainment,Daedalic Entertainment,0,0,2012,8,3,0.6988636363636365,0.75,0.41414141414141414,0.6009953161592506,0,410,804,1030,40
5396,Biped,"PC, PlayStation","3D, Action, General, Platformer",NExT Studios,NExT Studios,0,1,2020,3,1,0.6931818181818182,0.7925531914893618,0.45454545454545453,0.7028985507246377,0,1101,2167,239,40
5397,Shadow Bug,Nintendo,"2D, Action, Platformer",Muro Studios Ltd.,Muro Studios Ltd.,0,0,2018,3,2,0.7159090909090909,0.6063829787234043,0.5454545454545454,0.5384615384615384,1,1087,2147,124,0
5398,The Escapists,"PC, PlayStation, Xbox","Action, General",Mouldy Toof Studios,Team17,0,0,2015,2,3,0.6931818181818183,0.6666666666666666,0.5010880696364567,0.4871194379391101,0,1652,2136,856,43
5399,Dungeon Siege: Throne of Agony,PlayStation,"Action RPG, Action RPG, Role-Playing",SuperVillain Studios,Take-Two Interactive,2,0,2006,10,3,0.7159090909090909,0.8191489361702129,0.5,0.7241379310344828,1,1636,3215,483,47
5400,The Raven: Legacy of a Master Thief,PC,"Adventure, General, General, Point-and-Click",KING Art,The Adventure Company,0,0,2013,7,3,0.7159090909090909,0.6808510638297873,0.5555555555555556,0.5584415584415584,1,1669,1707,1030,39
5401,Marvel's Guardians of the Galaxy - Episode 1: Tangled Up in Blue,"PC, PlayStation, Xbox","3D, Action, Adventure, General, Third-Person",Telltale Games,Telltale Games,0,0,2017,4,3,0.6931818181818182,0.5886524822695036,0.4311713191023536,0.4670468066694482,0,1659,3312,208,43
5402,Children of Silentown,PC,"Adventure, General, Point-and-Click",Elf Games,Daedalic Entertainment,0,0,2023,1,3,0.7159090909090909,0.6595744680851064,0.6153846153846154,0.6566745598693725,1,410,1029,1043,39
5403,Echo Generation,Xbox,"General, Strategy, Turn-Based",Cococucumber,Cococucumber,0,0,2021,10,3,0.7159090909090909,0.7659574468085107,0.46153846153846156,0.7,1,342,663,1630,53
5404,Nobunaga's Ambition: Sphere of Influence - Ascension,PlayStation,"General, Strategy, Turn-Based",Koei Tecmo Games,Koei Tecmo Games,0,0,2016,10,3,0.7159090909090909,0.723404255319149,0.4166666666666667,0.7142857142857143,1,913,1759,1630,47
5405,Dungeon Runners,PC,"Fantasy, Fantasy, Massively Multiplayer, Massively Multiplayer Online, Role-Playing",NCSOFT,NCSOFT,0,0,2008,7,3,0.7159090909090909,0.5851063829787235,0.75,0.38461538461538464,1,1097,2164,1454,39
5406,Blitzkrieg (2003),PC,"General, Historic, Historic, Real-Time, Strategy, Tactics",Nival Interactive,cdv Software,8,1,2003,5,3,0.7159090909090909,0.797872340425532,0.35714285714285715,0.6607142857142857,1,1914,2253,1558,39
5407,Genji: Dawn of the Samurai,PlayStation,"Action Adventure, Fantasy",Game Republic,SCEA,1,0,2005,9,4,0.7159090909090909,0.8936170212765958,0.5306122448979592,0.7878787878787878,1,1428,1262,383,47
5408,Trackmania,PC,"Arcade, Automobile, Racing",Ubisoft Nadeo,Ubisoft,0,0,2020,7,3,0.7159090909090909,0.4148936170212767,0.48148148148148145,0.3,1,1764,3522,1151,39
5409,Where the Water Tastes Like Wine,"Nintendo, PC","Adventure, General, Miscellaneous",Dim Bulb Games,Dim Bulb Games,0,0,2018,2,3,0.6875,0.46808510638297884,0.49230769230769234,0.26666666666666666,0,459,914,1038,11
5410,Marvel: Ultimate Alliance 2,"Nintendo, PlayStation, Wii, Xbox","Action RPG, Action RPG, Role-Playing",Vicarious Visions,Activision,4,1,2009,9,3,0.6193181818181819,0.6675531914893618,0.2959226190476191,0.509561729830272,0,62,3602,483,21
5411,Isonzo,"PC, PlayStation, Xbox","Action, First-Person, Shooter, Tactical",M2H & BlackMill Games,M2H,40,1,2022,9,4,0.6856060606060606,0.5886524822695037,0.39999999999999997,0.38518518518518524,0,970,1900,849,43
5412,Zoonies - Escape From Makatu,Nintendo,"2D, 2D, Action, Platformer, Platformer",Kiloo,Kiloo,1,0,2011,8,1,0.7159090909090909,0.705164357939853,0.625,0.6566745598693725,1,902,1739,48,0
5413,Rugby 08,PlayStation,"Alternative, Rugby, Sports",EA Canada,Electronic Arts,4,1,2007,7,1,0.7159090909090909,0.7765957446808511,0.47619047619047616,0.7142857142857143,1,515,975,1095,47
5414,Meteos: Disney Magic,Nintendo,"Matching, Matching, Miscellaneous, Puzzle, Puzzle, Puzzle",Q Entertainment,Buena Vista Games,4,1,2007,2,1,0.7159090909090909,0.6702127659574468,0.6111111111111112,0.6,1,262,2617,1689,0
5415,Disney/Pixar Cars 2,"Nintendo, PlayStation, Wii, Xbox","Arcade, Automobile, Driving, General, General, Mission-based, Racing",Avalanche Software,Disney Interactive Studios,0,0,2011,6,2,0.6505681818181819,0.7374613022509207,0.34807987711213517,0.614168639967343,0,466,281,1133,21
